Molecule ChEMBL ID,SMILES
CHEMBL146633,O=C(NCc1ccc(O)cc1)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12
CHEMBL75289,O=C(NCc1ccccc1)C(=O)c1c[nH]c2ccccc12
CHEMBL35571,C#Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OCCCOC(=O)c3ncn4c3CN(C)C(=O)c3cc(C#C)ccc3-4)ncn1-2
CHEMBL318273,Cn1c2ccccc2c2c(N)c3c(nc21)CCOC3=O
CHEMBL479084,Cc1cccc(C(NC(=O)CNC(=O)c2ccc(F)cc2)c2ccccc2)c1
CHEMBL339795,Cn1cc(C(=O)C(=O)NNc2ccccc2)c2cc([N+](=O)[O-])ccc21
CHEMBL13254,CC[C@H](C(=O)Oc1c(OC)cc(C)cc1OC)N(CCOC)CCOC
CHEMBL74028,COc1ccc(NNC(=O)C(=O)c2c[nH]c3ccc(Cl)cc23)cc1
CHEMBL65297,NCC[C@@H](CC(=O)O)c1ccc(Cl)cc1
CHEMBL146145,O=C(NCc1ccc(O)cc1)C(=O)c1c[nH]c2ccc(Cl)cc12
CHEMBL123625,Cc1ccc(NNC(=O)C(=O)c2c[nH]c3ccc(Cl)cc23)cc1
CHEMBL2398116,CNC(=O)C1=CCC(N)C1
CHEMBL87700,CC#CCCn1ncc2c(N)c(C(=O)NCCC)cnc21
CHEMBL83349,C=CCNC(=O)c1cnc2c(cnn2CCCCC)c1N
CHEMBL443526,COc1ccc(OCCOS(=O)(=O)c2ccc(C)cc2)c(CN(C(C)=O)c2cc(F)ccc2Oc2ccccc2)c1
CHEMBL122154,Cc1cc(-c2nnc3c4c(c(OCc5ccccn5)nn23)CCCC4)no1
CHEMBL4647642,O=C([C@H]1C[C@H](O)CN1c1ccc(Cl)cc1)N1CC2COCC(C1)N2Cc1ccc(Cl)cc1
CHEMBL156031,CN(C)[C@H]1Cc2cccc3ncn(c23)C1
CHEMBL4176043,O=C(O)[C@@H]1CCCN(CCC#Cc2cccc(/N=N/c3ccccc3)c2)C1
CHEMBL308760,COc1ccc(CNC(=O)C(=O)c2c[nH]c3ccc([N+](=O)[O-])cc23)cc1OC
CHEMBL127135,O=C(NCc1ccc(F)cc1)C(=O)c1c[nH]c2ccccc12
CHEMBL292868,O=c1cc(-c2cccc([N+](=O)[O-])c2)oc2ccc([N+](=O)[O-])cc12
CHEMBL407,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2
CHEMBL128970,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1C#N
CHEMBL20473,CCc1ccc2c(c1)sc1nc(C(=O)c3ccccc3)cn12
CHEMBL4455357,Cn1nc(C(F)(F)F)cc1-c1cnc(N2CCc3cc(S(=O)(=O)Nc4c(F)cc(Cl)cc4F)cc(N4CCCC4=O)c32)nc1
CHEMBL269112,Oc1c(-c2cccs2)nnc2nc3ccccc3n12
CHEMBL58757,C#Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OC(C)(C)C)ncn1-2
CHEMBL20214,CCCc1c(OC)nc2nc(C(=O)c3ccccc3)cn2c1CC
CHEMBL2334661,O=C(O)c1c(O)cccc1CCc1ccc2ccccc2c1
CHEMBL441218,CCCCNc1nn2c(-c3ccccc3)nnc2c2ccccc12
CHEMBL75212,COc1ccc(CNC(=O)C(=O)c2c[nH]c3ccc(Cl)cc23)cc1OC
CHEMBL58757,C#Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OC(C)(C)C)ncn1-2
CHEMBL321069,CCCN(CCC)C(=O)Cc1c(-c2ccccc2)nc2c(Cl)cc(Cl)cn12
CHEMBL1834184,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1
CHEMBL3907057,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cc(C#N)cc(S(F)(F)(F)(F)F)c1
CHEMBL4534005,COc1cc(-c2cn(C3CCc4ccccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1ccc(C)n1
CHEMBL4552345,CCNC(=O)c1cc2c(N3CCOC[C@H]3C)ccnc2[nH]1
CHEMBL3907057,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cc(C#N)cc(S(F)(F)(F)(F)F)c1
CHEMBL3697701,CCC(=N\O)/C(C)=C/c1ccc(F)cc1
CHEMBL561132,CN([C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1ccc(F)cc1
CHEMBL3799512,Cc1nc(N2CC[C@@H](O)C2)ncc1-c1cc(C(F)(F)F)cc2[nH]ncc12
CHEMBL4520788,CNCc1ccccc1-c1csc([C@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1
CHEMBL73096,CN1C(=O)CN=C(c2ccccc2)c2ccccc21
CHEMBL2432052,CN(CCc1cccc(F)c1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21
CHEMBL14805,CC(C)(C)OC(=O)c1ncn2c1CN(C(=O)N1CCCC1)c1cc(Cl)ccc1-2.CCCC(=O)O
CHEMBL544218,Cl.NCC1(CC(=O)O)CCc2ccccc21
CHEMBL32503,COc1ccc(-c2ccc(=N)n(CCCC(=O)O)n2)cc1
CHEMBL481537,CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1
CHEMBL1672297,O=C(O)C1CCP(=O)(O)C1
CHEMBL13898,CC(C)Nc1nn2c(-c3ccccc3)nnc2c2ccccc12
CHEMBL171531,CN1C(=O)[C@H](N)N=C(c2ccccc2)c2ccccc21
CHEMBL476557,O=C(CNC(=O)c1ccc(F)cc1)NC(c1cccc(F)c1)c1cccc(F)c1
CHEMBL127519,Cn1cc(C(=O)C(=O)NNc2ccc([N+](=O)[O-])cc2)c2ccccc21
CHEMBL299133,CC(=O)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccccc21
CHEMBL107447,COc1cccc(-c2cnn3c(O)c(-c4ccsc4)cnc23)c1
CHEMBL85701,C#CCCn1ncc2c(N)c(C(=O)OCC=C)c(C)nc21
CHEMBL86611,C=CCNC(=O)c1cnc2c(cnn2CC/C=C/C)c1N
CHEMBL146284,COc1cc(CNC(=O)C(=O)c2c[nH]c3ccc(Cl)cc23)ccc1O
CHEMBL75406,C[C@@H](NC(=O)C(=O)c1c[nH]c2ccccc12)c1ccccc1
CHEMBL109114,Oc1c(-c2ccsc2)cnc2c(-c3ccc(F)cc3)cnn12
CHEMBL104568,Oc1c(-c2ccsc2)cnc2c(-c3ccccn3)cnn12
CHEMBL320406,Oc1c(-c2ccsc2)cnc2c(Cc3ccccc3)cnn12
CHEMBL146284,COc1cc(CNC(=O)C(=O)c2c[nH]c3ccc(Cl)cc23)ccc1O
CHEMBL15079,CC(C)(C)OC(=O)c1ncn2c1CN(C(=O)N1CCCCC1)c1ccccc1-2
CHEMBL4593677,CC1=C(C#N)C(c2ccc3[nH]nc(C)c3c2)C(C#N)=C(C)N1
CHEMBL538722,Cl.NCC(CC(=O)O)c1ccc(Cl)cc1Cl
CHEMBL4282264,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](C)C(F)(F)F)C1=O
CHEMBL4536197,CNC(=O)Nc1ccc2c(c1)[C@@]1(CC2)OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](C)C(F)(F)F)C1=O
CHEMBL281593,N=C(N)NCC(=O)O
CHEMBL39512,CCC(=O)OC1CCN(C)CC1
CHEMBL2432062,CN(Cc1ccc2c(c1)OCO2)[C@H]1C2C3CC4C5C3CC2C5C41
CHEMBL310053,CN1CCC(c2c[nH]c3ccc(-n4ccc5cc(C#N)ccc54)cc23)C1
CHEMBL187912,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1nc(C)no1
CHEMBL13667,COCCN(CCOC)C(CCSC)C(=O)Oc1c(OC)cc(C)cc1OC
CHEMBL344344,O=C(NCc1ccccc1Cl)C(=O)c1c[nH]c2ccccc12
CHEMBL1160374,[N-]=[N+]=C1C=CC(=O)C(S(=O)(=O)O)=C1
CHEMBL58757,C#Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OC(C)(C)C)ncn1-2
CHEMBL58757,C#Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OC(C)(C)C)ncn1-2
CHEMBL58757,C#Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OC(C)(C)C)ncn1-2
CHEMBL58757,C#Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OC(C)(C)C)ncn1-2
CHEMBL14214,COc1ccc(-c2nnc3c4ccccc4c(N(C)CC(C)O)nn23)cc1
CHEMBL314976,CC1CCc2nc3sc4c(c3c(N)c2C1=O)CCC4
CHEMBL1834184,CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1
CHEMBL328526,Cn1c2ccccc2c2c(N)c3c(nc21)CCCC3
CHEMBL2429890,c1cc2c(cc1CN[C@H]1C3C4CC5C6C4CC3C6C51)OCO2
CHEMBL526,CC(C)c1cccc(C(C)C)c1O
CHEMBL2432063,CN(CC1CCCCC1)[C@H]1C2C3CC4C5C3CC2C5C41
CHEMBL107228,Cc1cccc(-c2cnn3c(O)c(-c4ccsc4)cnc23)c1
CHEMBL305741,N#[N+]c1nccn1CC(=O)[O-]
CHEMBL85348,CCCCCn1ncc2c(N)c(C(=O)NC(C)C)cnc21
CHEMBL2432042,COc1ccc(CN(C)[C@H]2C3C4CC5C3C(=O)C3C5C4C32)cc1OC
CHEMBL3577885,C[C@H](c1ccc(F)cc1)N(Cc1cccc(C(=O)O)c1)C(=O)c1cnc2ccccc2c1
CHEMBL3137331,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1
CHEMBL3286797,COc1ccc2cc(OCC3(C(=O)O)CN(C(=O)c4ccc(F)cc4)C3)ccc2c1
CHEMBL521901,O=C(N[C@@H]1CCc2ccccc21)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12
CHEMBL278449,CCN(CC)c1nn2c(-c3ccccc3)nnc2c2ccccc12
CHEMBL59320,CC(c1cccc(O)c1)n1cnc2c(S)ncnc21
CHEMBL50059,CSC(=O)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccccc21
CHEMBL4538849,C1=CC2NC(CN3CCC(c4nc(-c5cc6ccccc6o5)cs4)CC3)=NC2N=C1
CHEMBL351355,O=C(O)CC1CCNC1
CHEMBL86838,COC(=O)c1c(C)nc2sc3c(c2c1N)CCCC3
CHEMBL141039,COc1ccc2c(c1)[nH]c1c3c4ccccc4nc-3c[nH]c12
CHEMBL322697,Oc1c(-c2ccsc2)cnc2c(-c3ccsc3)cnn12
CHEMBL70699,O=C(NCCc1ccc(O)cc1)C(=O)c1c[nH]c2ccccc12
CHEMBL300059,CC1(C)c2c(-c3noc(C4CC4)n3)ncn2-c2ccc(Cl)cc2N1C(=O)N1CCCC1
CHEMBL149545,COc1cc(CNC(=O)C(=O)c2c[nH]c3ccc([N+](=O)[O-])cc23)ccc1O
CHEMBL911,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1
CHEMBL4066040,COc1ccc2c(c1)O[C@H](c1ccc(OC)c(OC)c1)C[C@@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL2152070,COc1ccc(F)c(-c2ccc(COc3cccc([C@@H](CC(=O)O)C4CC4)c3)cc2C2=CCCC2(C)C)c1
CHEMBL20519,CCOC(=O)N1Cc2c(OC)nc3nc(C(=O)c4ccccc4)cn3c2C1
CHEMBL48759,CCN(CC)C(=O)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccccc21
CHEMBL518287,O=C(CNC(=O)c1ccc(F)cc1)NC(c1ccccc1)c1cccc(Cl)c1
CHEMBL31796,O=C(C(=O)N1Cc2ccccc2C1)c1c[nH]c2ccccc12
CHEMBL49778,O=C(N1CCCC1)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccccc21
CHEMBL45346,COCc1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2
CHEMBL301010,COc1ccc(-c2cc(C#N)c(=O)n(C)c2-c2ccc(N(C)C)cc2)cc1
CHEMBL360215,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1cccc(C(F)(F)F)c1
CHEMBL4873077,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(ccn4C)c3)CC2)cc1
CHEMBL7793,CN(C)c1ncnc2c1ncn2C1Cc2ccccc2C1
CHEMBL20478,CCC(=O)c1cn2c(cc(OC)c3cc(CC)ccc32)n1
CHEMBL2398114,C=CCONC(=O)C1=CCC(N)C1
CHEMBL124323,O=C(NNc1ccc(F)cc1)C(=O)c1c[nH]c2ccccc12
CHEMBL14248,c1ccc(-c2nnc3c4ccccc4c(N4CCCC4)nn23)cc1
CHEMBL4282264,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](C)C(F)(F)F)C1=O
CHEMBL54341,O=c1cc(-c2cccc([N+](=O)[O-])c2)oc2ccc(Br)cc12
CHEMBL54497,CC(C)c1cc(Br)cc(C(C)C)c1O
CHEMBL72773,O=C(NCCc1c[nH]c2ccccc12)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12
CHEMBL4551344,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCN(Cc3ccc(C(F)(F)F)cc3-c3ccc(Cl)cc3)CC2)cc1Oc1cnc2[nH]ccc2c1
CHEMBL74302,O=C(NCc1ccc([N+](=O)[O-])cc1)C(=O)c1c[nH]c2ccccc12
CHEMBL440150,Oc1c(-c2ccsc2)cnc2c(-c3cccc(Br)c3)cnn12
CHEMBL75456,C[C@@H](NC(=O)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12)c1ccccc1
CHEMBL4585920,Nc1cnc(N2CCc3cc(S(=O)(=O)Nc4c(F)cc(Cl)cc4F)cc(N4CCCC4=O)c32)nc1
CHEMBL7823,CN(C)c1ncnc2c1ncn2-c1ccccc1
CHEMBL314976,CC1CCc2nc3sc4c(c3c(N)c2C1=O)CCC4
CHEMBL314648,CCOC(=O)c1c(C)nc2c(cnn2Cc2ccccc2)c1N
CHEMBL86293,C=CCCn1ncc2c(N)c(C(=O)OCC=C)c(C)nc21
CHEMBL87290,C=CCOC(=O)c1c(C)nc2c(cnn2CC=C)c1N
CHEMBL87979,CCCCCn1ncc2c(N)c(C(=O)OCC)c(C)nc21
CHEMBL95443,CCSc1ccc(-c2nccs2)c2c1C(=O)CC(C)C2
CHEMBL2432044,CN(CCc1ccccc1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21
CHEMBL10195,CCOC(=O)c1[nH]cc2nc3ccc(O)cc3c-2c1COC
CHEMBL274076,O=C(O)c1cn2c(n1)sc1ccccc12
CHEMBL21029,C=CCc1c(OC)nc2nc(C(=O)c3ccccc3)cn2c1C
CHEMBL95746,CC1CC(=O)c2c(Sc3cccs3)ccc(-c3ccccn3)c2C1
CHEMBL314177,NCC(CC(=O)O)c1ccc(Br)s1
CHEMBL20489,N=C(N)NCCC(=O)O
CHEMBL127135,O=C(NCc1ccc(F)cc1)C(=O)c1c[nH]c2ccccc12
CHEMBL420977,C#CCCCn1ncc2c(N)c(C(=O)NCC=C)cnc21
CHEMBL127484,O=C(NNc1ccc(O)cc1)C(=O)c1c[nH]c2ccc(Cl)cc12
CHEMBL4521594,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2)ccc1Oc1cccc(Cl)c1
CHEMBL278760,COC(=O)c1cn2c(n1)sc1ccccc12
CHEMBL73288,O=C(NCc1ccc(Cl)cc1)C(=O)c1c[nH]c2ccccc12
CHEMBL2420448,On1cc(C2CCNCC2)c(-c2cn(Cc3ccccc3)c(Cl)n2)n1
CHEMBL73851,Cc1noc(-c2ncn3c2CN=C(c2ccccc2)c2ccccc2-3)n1
CHEMBL661,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
CHEMBL1091277,On1cc(C2CCNCC2)c(-c2cccc(-c3ccccc3)c2)n1
CHEMBL60859,OC(CCCN1CCN(c2ncc(F)cn2)CC1)c1ccc(F)cc1
CHEMBL17468,CCc1c(C(=O)OC)[nH]cc2nc3cc(OC)c(OC)cc3c1-2
CHEMBL155179,Cc1nnc2ccc(-c3cccc(N)c3)nn12
CHEMBL4648362,Cc1cc2c(-c3ccco3)cnc(N[C@@H]3CCN(C)C[C@H]3C(=O)NC3CCCCC3)c2[nH]c1=O
CHEMBL332794,CCCOc1ccc([C@H]2[C@H](C(=O)O)[C@@H](c3ccc4c(c3)OCO4)CN2CC(=O)Nc2c(CC)cccc2CC)cc1
CHEMBL3589752,Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ncc(C2CC2)cc1F
CHEMBL4588626,CNC(=N)NCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)NNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@H](N)Cc1ccc(O)cc1)C(=O)NCC(N)=O
CHEMBL3318048,O=C(O)[C@@H]1CCCN(CCOCCc2cccc(/N=N/c3cccc4ccccc34)c2)C1
CHEMBL146421,Cn1cc(C(=O)C(=O)NCc2cccc(O)c2)c2ccccc21
CHEMBL123802,CN(NC(=O)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12)c1ccccc1
CHEMBL4100408,Cc1nc(Cc2cccc(C(F)(F)F)c2)sc1-c1ccc(C(N)=O)nc1
CHEMBL273906,O=C(O)c1ccc(-c2nnc3c4ccccc4c(N4CCCC4)nn23)cc1
CHEMBL296952,O=C(N1CCOCC1)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccccc21
CHEMBL86444,C=CCOC(=O)c1cnc2c(cnn2CCCCC)c1N
CHEMBL267335,COc1cc2nc(C(=O)c3ccccc3)cn2c2ccc(C)cc12
CHEMBL26858,Cc1nnc(CNC(=O)CN)n1-c1ccc(Cl)cc1C(=O)c1ccccc1
CHEMBL74448,O=C(NNc1ccc([N+](=O)[O-])cc1)C(=O)c1c[nH]c2ccccc12
CHEMBL318640,CCC(=O)c1c(C)nc2c(c1N)c1ccccc1n2C
CHEMBL329306,FC(F)(F)c1cc(Cl)c(-n2cc(C3(C(F)(F)F)N=N3)cn2)c(Cl)c1
CHEMBL86024,C#CCCCn1ncc2c(N)c(C(=O)OCC)c(C)nc21
CHEMBL186607,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1Cl
CHEMBL71947,COc1ccc(CCNC(=O)C(=O)c2c[nH]c3ccc(Cl)cc23)cc1OC
CHEMBL112797,CCCCP(=O)(O)CCCN
CHEMBL273680,c1ccc(CNc2nn3c(-c4ccccc4)nnc3c3ccccc23)cc1
CHEMBL316194,CCCCCn1ncc2c(N)c(C(=O)NCc3ccccc3)cnc21
CHEMBL13860,CCNc1nn2c(-c3ccccc3)nnc2c2ccccc12
CHEMBL428362,CCc1ccc2c(c1)c(OC)cc1nc(C(=O)c3ccccn3)cn12
CHEMBL321916,CCCN(CCC)C(=O)Cc1c(-c2ccccc2)nc2c(C)cc(Br)cn12
CHEMBL339918,O=C(NCc1ccc(F)cc1)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12
CHEMBL48377,CN(C)C(=O)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2cccc(F)c21
CHEMBL167732,CC(=O)Nc1cc2c3ccccc3nc-2c[nH]1
CHEMBL79325,NC1=NC(CC(=O)O)CS1
CHEMBL100469,CCSc1ccc(-c2cccc[n+]2[O-])c2c1C(=O)CC(C)C2
CHEMBL310167,Fc1ccc2[nH]c3c4c5ccccc5nc-4c[nH]c3c2c1
CHEMBL286594,C#Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OCC)ncn1-2
CHEMBL286594,C#Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OCC)ncn1-2
CHEMBL13254,CC[C@H](C(=O)Oc1c(OC)cc(C)cc1OC)N(CCOC)CCOC
CHEMBL314823,CCCCCn1ncc2c(N)c(C(=O)NOCC)cnc21
CHEMBL196258,CCCCCc1nc(N)c2nc(-n3nccn3)n(C)c2n1
CHEMBL320137,Oc1c(-c2ccsc2)cnc2c(-c3ccccc3)cnn12
CHEMBL54341,O=c1cc(-c2cccc([N+](=O)[O-])c2)oc2ccc(Br)cc12
CHEMBL313323,Cc1ccsc1C(CN)CC(=O)O
CHEMBL3138017,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@](O)(C#Cc5ccccc5O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL4531334,CN1CCN(C(=O)C(C)(C)c2ccc(C(=O)Nc3cn4cc(-c5ccncc5)ccc4n3)cc2)CC1
CHEMBL3962969,Cc1ccc(-c2nc3ccc(F)cn3c2CC(=O)N(C)C)cc1
CHEMBL4546802,Cn1cc(Cl)c2c(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)ccnc21
CHEMBL87027,CCCCCn1ncc2c(N)c(C(=O)OCC)c(CC)nc21
CHEMBL4560241,CN(C)C(=O)Cn1cc(-c2nc(C3(c4ccc(-c5cnc(N)nc5)cc4)CC3)no2)cn1
CHEMBL911,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1
CHEMBL4514203,O[C@]1(C(F)(F)F)CCCC[C@H]1Nc1ccc(F)cc1
CHEMBL4588900,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)O)CC5/C=C\CCCCC[C@H](NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(=O)C(C)C)n3)nc2c1C
CHEMBL167052,O=C(Nc1cc2c3ccccc3nc-2c[nH]1)C(F)(F)F
CHEMBL74280,COc1ccc(CNC(=O)C(=O)c2c[nH]c3ccc(Cl)cc23)cc1
CHEMBL495592,O=C(N[C@@H]1CCc2ccccc21)C(=O)c1c[nH]c2ccccc12
CHEMBL312443,Oc1noc2c1CCNC2
CHEMBL526,CC(C)c1cccc(C(C)C)c1O
CHEMBL56587,CC(=O)Oc1c(C(C)C)cccc1C(C)C
CHEMBL339918,O=C(NCc1ccc(F)cc1)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12
CHEMBL14645,COCCN(CCOC)c1nn2c(-c3ccc(O)cc3)nnc2c2ccccc12
CHEMBL86463,CCCCCn1ncc2c(N)c(C(=O)NCC)cnc21
CHEMBL45547,NC(=O)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccccc21
CHEMBL316149,C#CCOC(=O)c1c(C)nc2c(cnn2CCCCC)c1N
CHEMBL87272,CCCCCn1ncc2c(N)c(C(=O)OCC3CC3)c(C)nc21
CHEMBL48305,O=C(Nc1ccccc1)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccccc21
CHEMBL50072,CC(C)NC(=O)N1Cc2c(-c3noc(C4CC4)n3)ncn2-c2ccccc21
CHEMBL4636881,CC(=O)Nc1c(F)cc(C(=O)N[C@H]2CC[C@H](O)CC2)cc1O[C@@H](C)c1ccccc1
CHEMBL104454,CCOC(=O)C1Cc2c(sc3ccccc23)CN1
CHEMBL204232,CC(=O)Nc1c(C(C)=O)c(=O)n(C)c2nc(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)cc12
CHEMBL358763,O=C(NCc1ccc(O)c(O)c1)C(=O)c1c[nH]c2ccccc12
CHEMBL204232,CC(=O)Nc1c(C(C)=O)c(=O)n(C)c2nc(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)cc12
CHEMBL306610,O=C(NNc1ccc([N+](=O)[O-])cc1)C(=O)c1c[nH]c2ccc(Cl)cc12
CHEMBL3582478,CC(C)(O)c1cncc(-c2nc3ccc(F)cc3n2C2CC2)c1
CHEMBL4630643,Cc1noc([C@H]2C[C@@H](c3ccc(C(F)(F)F)cc3)CN(C(=O)N3CCS(=O)(=O)C3)C2)n1
CHEMBL3417525,CN(C)C(=O)Cn1cc(-c2nc([C@@](C)(c3ccc(-c4cnc(N)nc4)cc3)C3CC3)no2)cn1
CHEMBL74284,CN(C)/C=N/C(=O)c1cnn2c1n[n+]([O-])c1ccc(Cl)cc12
CHEMBL74589,O=C(NCc1ccccc1)C(=O)c1c[nH]c2ccc(Cl)cc12
CHEMBL71361,Nc1ncc(CC(=O)O)s1
CHEMBL421157,C#CCCCn1ncc2c(N)c(C(=O)OCC3CC3)c(C)nc21
CHEMBL434522,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1ccc(C(C)=O)s1
CHEMBL366332,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1cncnc1
CHEMBL19732,O=C1C2C=Nc3ccccc3C2=NN1c1ccccc1
CHEMBL70728,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=N[C@@H]1Cc1c[nH]c2ccccc12
CHEMBL156906,CN[C@H]1Cc2cccc3nc(O)n(c23)C1
CHEMBL4526351,Cc1cc(NC(=O)c2cccc(S(F)(F)(F)(F)F)c2)cc(-n2ccn3nc(-c4cccnc4)cc23)c1
CHEMBL4165749,O=C(NC[C@@H]1[C@H]2CN(C(=O)OCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C[C@@H]12)c1ccc2[nH]nnc2c1
CHEMBL87509,CCCCCn1ncc2c(N)c(C(=O)N3CCCC3)cnc21
CHEMBL4586794,Cn1cncc1[C@](O)(COc1ccc(C#N)cc1-c1ccc(OC(F)(F)F)cc1)c1ccc(C#N)cc1
CHEMBL4537788,O=C(NCc1ncc(C(F)(F)F)cc1Cl)c1ccc2c(c1)C1(CCS(=O)(=O)CC1)[C@H](C1CC1)N2S(=O)(=O)c1ccc(F)cc1
CHEMBL4526341,Cn1cncc1[C@@](O)(COc1ccc(C#N)cc1-c1ccc(OC(F)(F)F)cc1)c1ccc(C#N)cc1
CHEMBL124212,Cn1cc(C(=O)C(=O)NNc2ccccc2)c2ccccc21
CHEMBL4537673,C[C@H](c1ccnc(Nc2nc3ccc(-c4cc(N(C)C)ncn4)cc3[nH]2)c1)N1CCN(C(=O)CC(F)(F)F)CC1
CHEMBL282678,CCOc1nc2nc(C(=O)c3ccccc3)cn2c2c1CCC2
CHEMBL314152,CCCCCn1ncc2c(N)c(C(=O)OCCC3CC3)c(C)nc21
CHEMBL186593,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1ccc(Cl)cc1
CHEMBL12,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
CHEMBL4643852,Cc1c(N2CCCC2)nc2ccc(Br)cc2c1C(=O)NC[C@H](CCC(=O)O)c1ccccc1Cl
CHEMBL784,O=C(O)Cc1c[nH]cn1
CHEMBL87621,CCOC(=O)c1c(C)nc2c(cnn2CC(C)CC)c1N
CHEMBL166213,Cc1cc2c(c(C#N)c1C)NC(=O)CN=C2c1ccccc1
CHEMBL86660,CC1CCc2nc3sc4c(c3c(N)c2C1=O)CCCC4
CHEMBL95724,CSc1ccc(-c2ccccn2)c2c1C(=O)CC(C)C2
CHEMBL1800285,N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)O)c(=O)n3ccccc23)CC1
